GROUP,CODE,NAME,YEAR,ANTIGEN,ANTIGEN_DESCRIPTION,COVERAGE_CATEGORY,COVERAGE_CATEGORY_DESCRIPTION,TARGET_NUMBER,DOSES,COVERAGE
COUNTRIES,CUB,Cuba,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,98
COUNTRIES,CYP,Cyprus,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,88
COUNTRIES,CZE,Czechia,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,98
COUNTRIES,PRK,Democratic People's Republic of Korea,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,76
COUNTRIES,COD,Democratic Republic of the Congo,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,DNK,Denmark,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,85
COUNTRIES,DJI,Djibouti,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,DMA,Dominica,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,95
COUNTRIES,DOM,Dominican Republic,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,ECU,Ecuador,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,91
COUNTRIES,EGY,Egypt,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,97
COUNTRIES,SLV,El Salvador,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,78
COUNTRIES,GNQ,Equatorial Guinea,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,ERI,Eritrea,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,EST,Estonia,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,95
COUNTRIES,SWZ,Eswatini,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,96
COUNTRIES,ETH,Ethiopia,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,FJI,Fiji,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,93
COUNTRIES,FIN,Finland,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,FRA,France,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,61
COUNTRIES,GAB,Gabon,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,GMB,Gambia,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,GEO,Georgia,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,84
COUNTRIES,DEU,Germany,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,93
COUNTRIES,GHA,Ghana,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,GRC,Greece,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,77
COUNTRIES,GRD,Grenada,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,86
COUNTRIES,GTM,Guatemala,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,GIN,Guinea,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,GNB,Guinea-Bissau,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,GUY,Guyana,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,82
COUNTRIES,HTI,Haiti,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,HND,Honduras,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,HUN,Hungary,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,99
COUNTRIES,ISL,Iceland,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,92
COUNTRIES,IND,India,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,IDN,Indonesia,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,74
COUNTRIES,IRN,Iran (Islamic Republic of),2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,99
COUNTRIES,IRQ,Iraq,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,77
COUNTRIES,IRL,Ireland,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,ISR,Israel,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,93
COUNTRIES,ITA,Italy,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,JAM,Jamaica,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,56
COUNTRIES,JPN,Japan,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,97
COUNTRIES,JOR,Jordan,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,95
COUNTRIES,KAZ,Kazakhstan,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,99
COUNTRIES,KEN,Kenya,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,KIR,Kiribati,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,21
COUNTRIES,KWT,Kuwait,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,99
COUNTRIES,KGZ,Kyrgyzstan,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,98
COUNTRIES,LAO,Lao People's Democratic Republic,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,LVA,Latvia,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,93
COUNTRIES,LBN,Lebanon,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,75
COUNTRIES,LSO,Lesotho,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,81
COUNTRIES,LBR,Liberia,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,LBY,Libya,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,97
COUNTRIES,LTU,Lithuania,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,95
COUNTRIES,LUX,Luxembourg,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,MDG,Madagascar,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,MWI,Malawi,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,MYS,Malaysia,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,95
COUNTRIES,MDV,Maldives,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,96
COUNTRIES,MLI,Mali,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,MLT,Malta,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,85
COUNTRIES,MHL,Marshall Islands,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,90
COUNTRIES,MRT,Mauritania,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,MUS,Mauritius,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,90
COUNTRIES,MEX,Mexico,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,91
COUNTRIES,FSM,Micronesia (Federated States of),2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,75
COUNTRIES,MCO,Monaco,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,MNG,Mongolia,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,95
COUNTRIES,MNE,Montenegro,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,97
COUNTRIES,MAR,Morocco,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,MOZ,Mozambique,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,MMR,Myanmar,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,75
COUNTRIES,NAM,Namibia,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,NRU,Nauru,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,99
COUNTRIES,NPL,Nepal,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,NLD,Netherlands (Kingdom of the),2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,92
COUNTRIES,NZL,New Zealand,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,NER,Niger,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,NGA,Nigeria,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,NIU,Niue,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,99
COUNTRIES,MKD,North Macedonia,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,99
COUNTRIES,NOR,Norway,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,97
COUNTRIES,PSE,"occupied Palestinian territory, including east Jerusalem",2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,94
COUNTRIES,OMN,Oman,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,99
COUNTRIES,PAK,Pakistan,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,34
COUNTRIES,PLW,Palau,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,39
COUNTRIES,PAN,Panama,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,73
COUNTRIES,PNG,Papua New Guinea,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,PRY,Paraguay,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,77
COUNTRIES,PER,Peru,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,56
COUNTRIES,PHL,Philippines,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,10
COUNTRIES,POL,Poland,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,94
COUNTRIES,PRT,Portugal,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,95
COUNTRIES,QAT,Qatar,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,98
COUNTRIES,KOR,Republic of Korea,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,98
COUNTRIES,MDA,Republic of Moldova,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,98
COUNTRIES,ROU,Romania,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,93
COUNTRIES,RUS,Russian Federation,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,98
COUNTRIES,RWA,Rwanda,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,KNA,Saint Kitts and Nevis,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,99
COUNTRIES,LCA,Saint Lucia,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,74
COUNTRIES,VCT,Saint Vincent and the Grenadines,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,89
COUNTRIES,WSM,Samoa,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,30
COUNTRIES,SMR,San Marino,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,90
COUNTRIES,STP,Sao Tome and Principe,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,SAU,Saudi Arabia,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,98
COUNTRIES,SEN,Senegal,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,SRB,Serbia,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,91
COUNTRIES,SYC,Seychelles,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,98
COUNTRIES,SLE,Sierra Leone,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,SGP,Singapore,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,96
COUNTRIES,SVK,Slovakia,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,99
COUNTRIES,SVN,Slovenia,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,96
COUNTRIES,SLB,Solomon Islands,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,SOM,Somalia,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,ZAF,South Africa,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,55
COUNTRIES,ESP,Spain,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,92
COUNTRIES,LKA,Sri Lanka,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,99
COUNTRIES,SDN,Sudan,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,SUR,Suriname,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,SWE,Sweden,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,94
COUNTRIES,CHE,Switzerland,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,83
COUNTRIES,SYR,Syrian Arab Republic,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,82
COUNTRIES,TJK,Tajikistan,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,95
COUNTRIES,THA,Thailand,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,91
COUNTRIES,TLS,Timor-Leste,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,TGO,Togo,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,TON,Tonga,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,98
COUNTRIES,TTO,Trinidad and Tobago,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,82
COUNTRIES,TUN,Tunisia,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,98
COUNTRIES,TUR,Türkiye,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,91
COUNTRIES,TKM,Turkmenistan,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,99
COUNTRIES,TUV,Tuvalu,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,87
COUNTRIES,UGA,Uganda,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,UKR,Ukraine,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,41
COUNTRIES,ARE,United Arab Emirates,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,94
COUNTRIES,GBR,United Kingdom of Great Britain and Northern Ireland,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,84
COUNTRIES,TZA,United Republic of Tanzania,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,USA,United States of America,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,89
COUNTRIES,URY,Uruguay,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,UZB,Uzbekistan,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,54
COUNTRIES,VUT,Vanuatu,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,31
COUNTRIES,VNM,Viet Nam,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,98
COUNTRIES,YEM,Yemen,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,43
COUNTRIES,ZMB,Zambia,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,ZWE,Zimbabwe,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,COUNTRIES,AFG,Afghanistan,2009,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,24
COUNTRIES,ALB,Albania,2009,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,98
COUNTRIES,DZA,Algeria,2009,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,98
COUNTRIES,AND,Andorra,2009,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,82
COUNTRIES,AGO,Angola,2009,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,ATG,Antigua and Barbuda,2009,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,94
COUNTRIES,ARG,Argentina,2009,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,96
COUNTRIES,ARM,Armenia,2009,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,96
COUNTRIES,AUS,Australia,2009,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,82
COUNTRIES,AUT,Austria,2009,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,64
COUNTRIES,AZE,Azerbaijan,2009,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,83
COUNTRIES,BHS,Bahamas,2009,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,76
COUNTRIES,BHR,Bahrain,2009,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,99
COUNTRIES,BGD,Bangladesh,2009,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,BRB,Barbados,2009,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,97
COUNTRIES,BLR,Belarus,2009,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,99
COUNTRIES,BEL,Belgium,2009,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,83
COUNTRIES,BLZ,Belize,2009,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,92
COUNTRIES,BEN,Benin,2009,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,BTN,Bhutan,2009,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,79
COUNTRIES,BOL,Bolivia (Plurinational State of),2009,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,BIH,Bosnia and Herzegovina,2009,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,88
COUNTRIES,BWA,Botswana,2009,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,BRA,Brazil,2009,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,55
COUNTRIES,BRN,Brunei Darussalam,2009,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,99
